Timestamp,Location (Lat:Long),Temperature (°C),Heat Intensity,Humidity (%),Emissivity,Wind Direction (degrees),Wind Speed (m/s)
17-09-2023 16:49,69.8442:-124.7929,2.31,112.65,45.06,0.84,237,1.23
17-09-2023 16:49,42.5713:-18.1244,34.09,158.27,26.41,0.97,204,4.13
17-09-2023 16:49,45.5496:-73.5965,33.85,216.49,42.64,0.98,243,7.24
17-09-2023 16:49,-46.2473:-80.5674,29.48,193.83,53.45,0.82,56,3.47
17-09-2023 16:49,25.8013:2.9215,17.7,176.37,24.89,0.9,146,7.8
17-09-2023 16:49,36.8614:39.0613,11.85,207.4,34.72,0.97,160,5.79
17-09-2023 16:49,-86.2597:158.0475,11.19,183.68,65.61,0.86,41,7.78
17-09-2023 16:49,10.8703:160.6077,36.16,173.19,54.11,0.8,157,5.93
17-09-2023 16:49,82.2387:-179.6421,29.22,111.24,32.28,0.91,161,5.16
17-09-2023 16:49,-72.5299:112.9531,23.63,297.12,48.78,0.88,295,1.4
17-09-2023 16:49,-51.0741:93.6628,29.29,257.23,78.47,0.93,305,4.12
17-09-2023 16:49,-0.3388:-122.8173,17.22,122.56,68.47,0.9,134,7.7
17-09-2023 16:49,89.1081:-74.6121,38.27,276.01,23.24,0.83,260,1.99
17-09-2023 16:49,-74.2481:-25.9681,36.99,265.67,70.07,0.9,251,4.4
17-09-2023 16:49,-34.7176:15.5725,9.99,147.3,62.49,0.86,202,9.82
17-09-2023 16:49,-51.3203:29.5856,28.47,217.66,26.85,0.81,300,6.15
17-09-2023 16:49,-39.8658:155.6304,32.97,207.45,64.61,0.92,46,6.45
17-09-2023 16:49,-78.88:-118.1379,30.89,155.42,20.23,0.8,291,8.98
17-09-2023 16:49,37.0385:117.3053,12.52,144.28,29.1,0.92,123,3.72
17-09-2023 16:49,-3.5085:76.0697,36.35,115.97,72.45,0.96,240,1.97
17-09-2023 16:49,-57.5971:-27.3544,38.74,222.5,41.58,0.89,227,3.66
17-09-2023 16:49,-8.4019:-163.6271,10.68,234.6,55.07,0.93,143,9.63
17-09-2023 16:49,-58.6453:-34.9902,27.37,239.49,47.86,0.87,59,1.54
17-09-2023 16:49,82.0656:-150.9743,23.83,116.09,74.53,0.83,281,3.16
17-09-2023 16:49,-72.9286:-98.7169,3.68,171.8,31.27,0.98,290,9.99
17-09-2023 16:49,35.7084:-18.1257,28,171.89,45.57,0.83,256,8.92
17-09-2023 16:49,50.6761:-18.4622,0.08,274.52,55.89,0.86,120,5.78
17-09-2023 16:49,-67.1992:125.6626,10.33,167.1,60.18,0.88,336,3.4
17-09-2023 16:49,-9.345:-109.7048,8.91,280.91,35.72,0.93,40,5.55
17-09-2023 16:49,8.7142:-129.4588,22.02,180.12,53.16,0.82,65,8.43
17-09-2023 16:49,20.8761:10.2094,29.22,271.42,62.54,0.86,263,7.64
17-09-2023 16:49,82.0426:117.6417,28.74,286.66,62.02,0.94,61,5.72
17-09-2023 16:49,46.7421:32.472,26.3,110.41,31.59,0.83,4,4.24
17-09-2023 16:49,63.8857:123.9601,31.88,199.55,47.12,0.83,144,7.71
17-09-2023 16:49,-77.8456:-81.9086,23.46,281.18,20.96,0.97,322,1.79
17-09-2023 16:49,65.6341:4.8002,25.4,119.92,55.1,0.89,45,9.32
17-09-2023 16:49,68.8642:41.0806,33.03,129.4,54.36,0.99,4,4.23
17-09-2023 16:49,77.3945:103.5864,26.29,213.76,20.56,0.92,281,2.73
17-09-2023 16:49,51.5483:164.155,6.72,204.25,40.39,0.96,226,2.55
17-09-2023 16:49,-32.2843:48.7885,7.65,222.52,75.55,0.95,163,0.67
17-09-2023 16:49,-87.8039:-37.5613,3.02,159.87,48.89,1,164,4.51
17-09-2023 16:49,-82.3707:104.2708,31.3,117.66,32.47,0.8,229,9.11
17-09-2023 16:49,0.5133:-36.1084,7.52,225.74,33.45,0.94,216,5.32
17-09-2023 16:49,-73.6291:118.9974,35.55,206.5,41.33,0.91,66,3
17-09-2023 16:49,11.7382:160.0753,20.72,255.71,79.35,0.89,244,9.13
17-09-2023 16:49,-50.3453:-150.3704,24.37,183.87,47.21,0.88,309,4.66
17-09-2023 16:49,-56.9426:-141.8077,36.77,284.69,45.6,0.93,135,4.52
17-09-2023 16:49,60.7913:177.3492,16.18,191.67,25.63,0.86,91,4.63
17-09-2023 16:49,78.3215:-144.766,19.19,208.87,47.61,0.91,265,8.65
17-09-2023 16:49,-37.4901:-81.0663,22.79,184.76,51.85,0.98,96,9.81
17-09-2023 16:49,-85.1019:163.3143,16.27,137.4,49.75,0.97,221,9.74
17-09-2023 16:49,74.2663:62.428,11.42,251.82,20.34,0.82,292,0.66
17-09-2023 16:49,10.4001:99.7498,6.42,144.8,45.13,0.9,178,3.12
17-09-2023 16:49,-87.3132:63.3103,13.98,117.64,57.63,0.81,21,9.44
17-09-2023 16:49,-71.1099:69.5961,24.14,276.34,63.74,0.93,60,0.19
17-09-2023 16:49,55.1223:92.4066,15.14,186.84,27.33,0.83,125,8.28
17-09-2023 16:49,46.878:-66.4568,34.39,122.27,21.22,0.94,74,7.06
17-09-2023 16:49,-1.1308:118.4159,2.57,204.31,56.19,0.84,348,2.53
17-09-2023 16:49,46.2867:-17.539,34.41,180.03,55.85,0.9,293,6.99
17-09-2023 16:49,28.0203:-13.8025,37.61,122.68,51.57,1,281,6.7
17-09-2023 16:49,-50.746:3.0655,34.28,197.09,22.5,0.85,322,8.86
17-09-2023 16:49,61.6632:-46.9257,14.22,156.57,53.1,0.99,143,7.12
17-09-2023 16:49,-74.2098:38.5885,32.7,191.99,64.32,0.88,314,3.04
17-09-2023 16:49,22.6304:101.3013,36.78,164.63,53.02,0.95,121,0.33
17-09-2023 16:49,66.6295:19.3265,12.25,153.83,58.37,0.92,225,6.06
17-09-2023 16:49,-73.7868:-6.8566,13.82,225.11,70.28,0.92,54,4.53
17-09-2023 16:49,8.6061:65.9468,37.58,229.15,59.2,0.93,66,4.59
17-09-2023 16:49,48.337:169.6332,19.89,106.5,55.75,0.82,172,1.69
17-09-2023 16:49,-83.8278:-87.2148,11.31,244.17,21.77,0.93,100,0.4
17-09-2023 16:49,73.6008:-52.1079,17.79,292.18,43.17,0.89,33,6.73
17-09-2023 16:49,51.3217:60.6183,36.76,199.19,67.65,0.88,242,1.41
17-09-2023 16:49,-87.009:58.3258,16.81,199.17,45.63,0.82,99,4.43
17-09-2023 16:49,37.8908:-136.5682,25.05,281.34,35.22,0.97,204,6.19
17-09-2023 16:49,70.3697:-21.1343,21.36,232.42,38.54,1,172,4.89
17-09-2023 16:49,89.108:154.9799,7.77,252.37,71.03,0.98,110,3.86
17-09-2023 16:49,20.1961:154.9868,7.42,139.84,42.3,0.82,2,7.4
17-09-2023 16:49,-66.0073:-66.4179,36.07,254.09,47.87,0.89,203,9.47
17-09-2023 16:49,38.7429:87.2262,11.02,248.78,24.1,0.85,226,3
17-09-2023 16:49,75.3998:19.8397,9.66,240.75,50.9,0.9,296,9.69
17-09-2023 16:49,-11.4706:172.9632,15.14,149.81,55.21,0.92,184,9.26
17-09-2023 16:49,-47.7369:-56.1431,1.19,276.6,41.6,0.81,318,2.53
17-09-2023 16:49,17.8767:171.2532,35.64,248.41,54.01,0.96,178,1.91
17-09-2023 16:49,32.3207:5.6963,14.92,182.59,60.94,0.9,319,4.89
17-09-2023 16:49,-87.3607:-18.8444,6.25,257.96,63.44,0.83,240,3.74
17-09-2023 16:49,32.1016:90.1971,35.67,167.02,47.16,0.87,256,1.76
17-09-2023 16:49,12.465:-165.6644,34.12,198.88,45.74,0.95,281,3.38
17-09-2023 16:49,5.7211:15.3997,28.19,283.33,22.87,0.92,208,9.89
17-09-2023 16:49,17.1507:159.072,5.78,152.75,73.55,0.92,177,7.22
17-09-2023 16:49,-15.9215:152.9413,32.75,150.81,30.75,0.82,266,1.08
17-09-2023 16:49,0.4036:-120.1539,24.01,147.04,35.62,0.9,323,5
17-09-2023 16:49,8.8488:100.9804,28.55,158.4,28.57,0.82,58,9.51
17-09-2023 16:49,-11.3909:-138.8991,30.46,246.77,59.48,0.94,115,7.17
17-09-2023 16:49,78.2864:51.1496,20.38,134.1,61.29,0.96,88,8.39
17-09-2023 16:49,59.2316:124.0102,28,143.09,53.07,0.97,115,6.94
17-09-2023 16:49,-56.2464:-66.6032,29.2,247.63,72.23,0.95,202,3.37
17-09-2023 16:49,-44.2031:74.619,19.28,176.07,32.29,0.96,289,3.18
17-09-2023 16:49,-55.5407:72.1679,11.56,238.27,47.49,0.99,297,7.55
17-09-2023 16:49,-69.6256:-45.8431,13.38,134.31,39.15,0.88,203,3.47
17-09-2023 16:49,-1.3665:-57.3601,34.47,100.99,55.63,0.94,44,2.64
17-09-2023 16:49,-54.976:37.2914,8,245.37,66.06,0.9,275,0.44
17-09-2023 16:49,-61.7549:45.6676,29.95,224.73,51.89,0.89,260,5.67
17-09-2023 16:49,55.5427:134.0859,11.1,238.33,56.89,0.87,108,5.88
17-09-2023 16:49,60.7949:165.0416,5.4,208.82,51.17,0.84,312,3.18
17-09-2023 16:49,-2.9581:16.4874,36.12,228.64,75.89,0.99,349,0.22
17-09-2023 16:49,-44.8667:85.5357,19.64,279.93,71.18,0.99,156,3.81
17-09-2023 16:49,-81.7207:-19.924,3.17,159.81,51.91,0.96,203,3.4
17-09-2023 16:49,-9.9433:-155.5784,24.13,100.5,79.29,0.92,148,0.74
17-09-2023 16:49,-11.9578:120.104,31.93,224.42,73.94,0.81,290,6.37
17-09-2023 16:49,54.716:156.9341,25.16,188.16,76.46,0.86,269,0.24
17-09-2023 16:49,-13.2236:-7.349,32.07,224.27,30.22,0.92,326,2.83
17-09-2023 16:49,-23.9892:35.214,35.84,118.27,68.66,0.89,144,7.55
17-09-2023 16:49,-6.8577:-66.8284,14.14,130.93,42.26,1,226,8.26
17-09-2023 16:49,42.7366:108.5558,18.97,198.83,44.53,0.99,341,9.03
17-09-2023 16:49,39.5295:96.1637,33.1,177.15,65.84,0.85,46,0.88
17-09-2023 16:49,-39.5257:-105.7214,31.75,250.1,60.48,0.97,304,5.05
17-09-2023 16:49,-6.1135:-135.417,29.93,234.18,64.14,0.88,303,6.68
17-09-2023 16:49,22.0356:177.966,14.98,192.19,79.28,0.9,235,8.15
17-09-2023 16:49,-81.46:19.2605,25.75,112.56,72.86,0.8,241,5.68
17-09-2023 16:49,18.3866:-119.5413,23.93,187.53,26.12,0.94,321,5.53
17-09-2023 16:49,-22.6681:134.1109,25.89,118.76,55.47,0.88,229,5.67
17-09-2023 16:49,-32.176:90.3322,14.41,260.57,27.25,0.96,339,4.37
17-09-2023 16:49,88.5166:-12.3685,24.56,200.89,70.51,0.95,284,1.85
17-09-2023 16:49,29.3393:7.9032,13.51,265.05,26.59,0.98,34,6.21
17-09-2023 16:49,-72.0655:4.4112,8.18,167.98,69.46,0.91,47,1.4
17-09-2023 16:49,67.5641:-179.4367,21.48,151.07,79.73,0.87,218,4.08
17-09-2023 16:49,-26.2635:4.7336,4.47,249.77,60.22,0.95,175,4.32
17-09-2023 16:49,2.4176:97.5788,13.25,120.25,28.39,0.89,15,3.48
17-09-2023 16:49,66.2865:10.5295,24.48,244.65,47.65,0.99,230,8.2
17-09-2023 16:49,51.0856:-152.9935,0.77,186.69,35.65,1,180,1.88
17-09-2023 16:49,28.0358:-173.77,13.04,109.18,64.18,0.95,167,5.43
17-09-2023 16:49,-26.9515:135.7794,20.36,292.86,43.77,0.94,187,3.35
17-09-2023 16:49,-33.034:-134.8774,7.58,179.68,35.54,0.88,173,1.25
17-09-2023 16:49,45.1324:42.8967,34.88,294.22,31.76,0.84,259,3.6
17-09-2023 16:49,-19.1273:-174.9358,1.36,113.56,38.54,1,259,6.7
17-09-2023 16:49,-60.7755:156.8612,0.02,200.54,23.57,0.92,37,0.58
17-09-2023 16:49,-69.2378:179.2077,4.47,234.31,66.95,0.97,329,1.9
17-09-2023 16:49,-72.9956:-176.4341,39.23,179.3,46.27,0.9,71,2.99
17-09-2023 16:49,-12.3464:-53.2994,17.22,170.65,25.59,0.97,27,4.24
17-09-2023 16:49,68.419:-82.5026,36.17,168.24,42.24,0.89,295,6.75
17-09-2023 16:49,-0.236:155.2537,27.17,193.4,23.13,0.87,219,8.87
17-09-2023 16:49,62.7793:-85.7156,11.61,139.93,57.53,0.91,69,9.4
17-09-2023 16:49,-0.4921:170.5293,11.97,191.69,20.85,0.91,197,0.56
17-09-2023 16:49,-21.8776:-75.6576,3.52,174.72,21.39,0.83,273,1.82
17-09-2023 16:49,80.516:135.4444,36.25,128.01,30.03,0.84,53,6.96
17-09-2023 16:49,38.8283:131.5798,4.02,285.62,23.75,0.89,205,0.72
17-09-2023 16:49,83.0941:50.6822,26.38,270.38,34.48,0.92,198,7.66
17-09-2023 16:49,-35.0397:-130.7596,25.27,237.11,57.31,0.92,36,5.94
17-09-2023 16:49,-77.2687:160.2768,5.59,295.28,70.18,0.8,42,0.96
17-09-2023 16:49,10.5087:127.6739,20.07,151.19,48.48,0.93,10,3.94
17-09-2023 16:49,-55.7982:-104.8208,10.32,205.54,50.17,0.93,212,4.66
17-09-2023 16:49,-25.4023:-85.0488,36.94,117.64,74.98,0.81,191,5.61
17-09-2023 16:49,-79.6149:43.4275,30.41,224.45,28.18,0.97,237,9.4
17-09-2023 16:49,-71.0893:-86.066,22.67,143.82,53.51,0.99,59,8.81
17-09-2023 16:49,89.7722:123.1431,9.87,162.51,72.4,0.87,4,5.14
17-09-2023 16:49,-62.7116:174.6359,10.28,217.48,23,0.98,231,9.21
17-09-2023 16:49,64.5551:157.2014,18.76,235.91,70.71,0.91,348,1.93
17-09-2023 16:49,-38.399:-21.4663,23.06,131.45,34.75,0.9,17,5.92
17-09-2023 16:49,73.1224:-65.8665,15.54,107.31,75.28,0.89,355,8
17-09-2023 16:49,25.9108:61.2005,37.69,190.55,67.25,0.94,31,1.09
17-09-2023 16:49,-62.8009:-121.627,21.28,283.26,78.17,0.88,177,2.98
17-09-2023 16:49,8.9124:-39.6431,2.95,183.11,30.64,0.82,46,0.57
17-09-2023 16:49,-14.1197:93.2459,29.97,142.81,23.37,0.99,62,5.83
17-09-2023 16:49,-23.3247:-163.5032,1.77,123.47,73.78,0.96,316,0.14
17-09-2023 16:49,-79.7626:118.5753,28.72,245.47,24.73,0.81,23,2.79
17-09-2023 16:49,-88.3317:3.5555,21.39,117.03,42.56,0.94,121,3.49
17-09-2023 16:49,-60.4576:84.5208,17.4,277.56,49.28,0.96,148,2.49
17-09-2023 16:49,-54.2489:33.7881,27.93,104.87,37.77,0.88,125,5.81
17-09-2023 16:49,-76.3949:141.7438,2.17,246.02,49.43,0.92,350,3.47
17-09-2023 16:49,3.6785:-25.3406,10.7,210.03,43.53,0.9,47,4.09
17-09-2023 16:49,-77.3696:-47.3912,8.55,237.22,63.23,0.81,262,7.91
17-09-2023 16:49,-53.4018:36.1665,15.35,247.32,39.96,0.81,267,6.15
17-09-2023 16:49,-50.8397:-170.8076,14.72,140.72,20.13,0.85,359,8.22
17-09-2023 16:49,-69.931:64.8462,1.97,189.57,53.34,0.8,342,9.03
17-09-2023 16:49,-54.4305:-33.6455,35.34,188.63,49.96,0.96,92,8.63
17-09-2023 16:49,-67.4859:-6.8193,0.52,261.48,22.95,0.93,187,8.97
17-09-2023 16:49,56.3864:172.5994,26.29,267.85,42.53,0.92,258,7.2
17-09-2023 16:49,-82.6:99.2551,19.2,115.24,57.04,0.81,303,3.57
17-09-2023 16:49,73.665:-0.3992,26.34,194.01,30.99,0.83,244,4.38
17-09-2023 16:49,38.6067:47.4722,20.53,196.51,62.19,0.89,348,1.92
17-09-2023 16:49,19.0659:108.5844,25.33,169.53,76.74,0.86,299,2.19
17-09-2023 16:49,13.807:80.7322,31.71,135.87,79.08,0.99,7,1.88
17-09-2023 16:49,5.9762:-4.1161,22.22,195.81,38.41,0.86,234,5.66
17-09-2023 16:49,47.9897:4.9421,35.01,161.89,75.4,0.85,21,9.58
17-09-2023 16:49,-15.3765:133.227,11.07,245.64,71.84,0.94,241,1.79
17-09-2023 16:49,-79.9284:-81.1765,14.7,115.57,77.67,0.82,292,0.8
17-09-2023 16:49,-48.6227:99.1919,8.75,121.86,63.82,0.83,175,9
17-09-2023 16:49,-60.0408:129.6103,39.47,187.13,27.64,0.94,127,2.8
17-09-2023 16:49,23.2189:-9.7425,19.98,163.3,40.98,0.84,19,4.77
17-09-2023 16:49,-7.3932:179.8251,36.22,235.15,25.68,0.81,139,9.86
17-09-2023 16:49,-48.9825:157.5225,20.76,115.21,69.32,0.97,36,3.1
17-09-2023 16:49,-27.0034:104.4106,33.48,136.06,55.75,0.99,18,6.53
17-09-2023 16:49,-16.3387:148.1392,12.51,217.96,52.5,1,237,0.47
17-09-2023 16:49,-21.3341:-158.3592,18.66,179.1,77.79,0.92,273,9.7
17-09-2023 16:49,-26.0285:-8.5868,9.84,250.65,26.63,0.9,162,1.1
17-09-2023 16:49,-79.8785:81.6877,30.08,280.9,50.41,0.9,44,6.77
17-09-2023 16:49,-52.25:116.7671,3.04,222.9,77.68,0.87,179,4.24
17-09-2023 16:49,-27.3109:-39.7072,10.62,210.42,72.66,0.89,275,4.63
17-09-2023 16:49,-72.8031:55.4586,3.36,130.72,46.34,0.83,256,3.44
17-09-2023 16:49,61.868:-58.3847,12.33,228.08,66.58,0.98,355,4.56
17-09-2023 16:49,22.7404:-5.5936,13.07,178.15,64.91,0.88,7,3.64
17-09-2023 16:49,-1.7032:-58.6238,26.01,182.19,58.98,0.86,209,8.02
17-09-2023 16:49,-27.6795:83.0367,5.87,200.28,74.9,0.97,42,0.88
17-09-2023 16:49,45.8831:150.6398,39.75,222.29,66.34,0.96,338,8.16
17-09-2023 16:49,-88.5833:-74.895,19.27,154.44,74.91,0.91,284,7.98
17-09-2023 16:49,-6.5006:-4.8089,19.9,245.47,27.57,0.98,254,1.4
17-09-2023 16:49,48.2241:-35.6118,17.51,209.13,75.41,0.92,267,0.69
17-09-2023 16:49,-6.2135:-179.3159,13.2,205.14,35.21,0.87,261,0.61
17-09-2023 16:49,-38.6904:129.9108,14,100.85,22.95,0.92,221,2.14
17-09-2023 16:49,47.9469:20.0494,25.94,171.63,60.4,0.93,339,8.88
17-09-2023 16:49,-57.2147:-22.2464,0.58,258.26,49.53,0.84,267,1.42
17-09-2023 16:49,-4.7792:47.3416,9.92,124.24,75.76,0.94,192,6.43
17-09-2023 16:49,-88.487:-68.8401,1.67,289.9,51.64,0.92,147,7.11
17-09-2023 16:49,40.9913:17.9538,20.74,269.84,41.03,0.99,261,7.63
17-09-2023 16:49,-68.5077:129.0124,1.48,179.68,77.97,0.88,105,6.87
17-09-2023 16:49,67.098:58.5243,19.95,182.96,57.69,0.97,292,6.21
17-09-2023 16:49,-61.8064:-12.6235,28.99,176.86,72.93,0.86,280,0.94
17-09-2023 16:49,29.3233:46.0868,23.92,226.48,32.08,0.83,181,5.59
17-09-2023 16:49,-73.9117:-129.3012,4.96,237.92,72.17,0.9,101,5.3
17-09-2023 16:49,69.911:-29.974,14.73,166.67,72.99,0.98,42,3.75
17-09-2023 16:49,42.3753:-129.1464,22.72,168.24,59.28,0.93,178,6.29
17-09-2023 16:49,21.0098:-70.9649,8.54,186.81,67.32,0.92,30,9.79
17-09-2023 16:49,68.9674:-61.8155,22.57,205.73,75.92,0.9,213,2.69
17-09-2023 16:49,78.3983:91.8011,17.41,126.63,22.35,1,213,6.55
17-09-2023 16:49,64.3075:-43.4543,12.29,277.72,46.7,0.98,321,3.53
17-09-2023 16:49,-75.525:63.8694,14.01,262.99,63.52,0.86,60,2.39
17-09-2023 16:49,12.2642:-20.5915,9.13,129.42,44.07,0.94,6,3.25
17-09-2023 16:49,-87.1417:-132.4576,11.14,240.6,73.28,0.96,103,4.37
17-09-2023 16:49,71.2663:-39.6948,9.78,173.71,35.74,0.88,208,1.07
17-09-2023 16:49,57.4513:112.7098,26.57,205.79,61.52,0.95,274,1.4
17-09-2023 16:49,-30.1051:-32.4308,30.14,193.32,27.25,0.86,290,1.6
17-09-2023 16:49,-32.6837:46.4833,1.68,239.99,73.17,1,249,2.86
17-09-2023 16:49,2.0239:-138.1544,31.52,201.05,44.41,0.84,12,1.94
17-09-2023 16:49,-88.4114:-70.8569,35.35,229.99,59.3,0.93,145,5.29
17-09-2023 16:49,23.6124:162.0722,39.16,286.37,32.16,0.92,56,9.95
17-09-2023 16:49,61.1984:93.7354,35.91,280.97,25.35,0.97,215,3.45
17-09-2023 16:49,-70.8329:178.8169,16.44,176.35,75.2,0.86,225,1.26
17-09-2023 16:49,31.9102:-77.678,2.88,208.44,67.16,0.93,273,1.29
17-09-2023 16:49,36.9624:-16.9224,31.23,173.5,60.21,0.98,70,6.86
17-09-2023 16:49,52.1343:-103.262,30.65,229.43,21.19,0.89,136,7.77
17-09-2023 16:49,35.7846:-29.7459,0.04,220.59,28.3,0.87,115,6.85
17-09-2023 16:49,-24.3373:167.9783,11.93,190.12,25.65,0.95,121,9.78
17-09-2023 16:49,63.2103:-155.6896,20.4,230.43,46.79,0.9,80,9.28
17-09-2023 16:49,-77.2141:133.7356,14.57,299.47,46.46,0.87,316,2.74
17-09-2023 16:49,80.8559:95.0827,10.9,220.72,20.38,0.94,214,0.92
17-09-2023 16:49,-67.9156:86.3089,21.01,260.28,75.02,0.84,168,8.6
17-09-2023 16:49,-17.2345:-126.6424,14.6,214.44,50.72,1,124,4.12
17-09-2023 16:49,-53.5113:177.2595,16.19,206.63,32.92,0.98,324,6.71
17-09-2023 16:49,-67.5943:-150.0515,29.59,284.88,59.06,0.9,4,8.9
17-09-2023 16:49,10.9943:150.9399,9.41,110.74,59.07,0.97,230,0.35
17-09-2023 16:49,77.7041:64.2386,7.4,282.01,68.82,0.84,340,9.56
17-09-2023 16:49,-23.0181:-112.2452,32.59,219.61,37.28,0.82,211,7.28
17-09-2023 16:49,-52.4227:-130.425,38.92,204.41,48.87,0.86,52,7.19
17-09-2023 16:49,-22.1079:176.9347,1.57,102.53,42.23,0.98,255,3.14
17-09-2023 16:49,-4.8176:31.0031,30.93,201.65,22.2,0.8,337,9.77
17-09-2023 16:49,-61.745:-39.7362,26.01,192.51,72.1,0.83,352,7.27
17-09-2023 16:49,-15.3815:-77.8677,36.4,223.29,68.98,0.98,304,6.74
17-09-2023 16:49,73.0052:173.9993,19.77,143.65,75.43,0.99,28,6.67
17-09-2023 16:49,18.8596:-75.7943,36.2,210.91,34.28,0.94,330,5.99
17-09-2023 16:49,76.106:-44.4528,19.89,261.33,66.61,0.85,75,7.84
17-09-2023 16:49,3.2311:42.8842,3.25,285.92,60.3,0.98,76,4.69
17-09-2023 16:49,36.5077:107.6783,39.91,130.55,71.58,0.93,102,3.94
17-09-2023 16:49,-77.3022:158.47,20.02,295.89,37.21,0.98,257,2.71
17-09-2023 16:49,-62.0336:-57.9138,27.95,169.58,47.12,0.92,22,6.21
17-09-2023 16:49,32.2866:19.1676,5.47,136.25,31.23,0.9,173,9.55
17-09-2023 16:49,-76.7098:-90.16,36.66,177.24,68.57,0.95,339,0.74
17-09-2023 16:49,0.6719:-34.5717,33.49,134.83,23.65,0.88,344,6.16
17-09-2023 16:49,-45.032:140.7708,34.93,156.67,55.48,0.99,346,2.46
17-09-2023 16:49,-7.6384:138.6054,17.1,202.33,60.08,0.95,240,3.89
17-09-2023 16:49,-62.9118:-64.7415,30.98,288.68,24.85,0.97,142,1.05
17-09-2023 16:49,-0.0944:-110.5629,8.73,195.53,32.2,0.97,220,2.13
17-09-2023 16:49,-79.2399:23.3691,7.96,109.72,45.38,0.84,69,5.09
17-09-2023 16:49,34.7248:43.7579,37.66,126.45,38.49,0.83,283,8.19
17-09-2023 16:49,-26.8449:-172.6796,29.48,224.22,56.65,0.87,94,4.55
17-09-2023 16:49,-75.1046:-120.6186,18.18,192.52,33.69,0.94,48,5.22
17-09-2023 16:49,59.1783:-157.4476,11.27,165.11,51.53,0.89,188,3.11
17-09-2023 16:49,-26.8815:-152.1988,21.42,204.9,65.62,0.87,279,7.89
17-09-2023 16:49,-46.1147:-101.6205,7.8,259.4,29.75,0.96,239,5.13
17-09-2023 16:49,39.6229:24.3506,1.6,280.96,53.32,0.9,85,2.49
17-09-2023 16:49,51.7596:143.113,26.97,138.14,20.66,0.82,231,6.77
17-09-2023 16:49,-73.0605:179.8724,39.22,132.62,55.34,1,6,7.38
17-09-2023 16:49,88.1307:107.2719,36.59,121.43,35.21,0.84,255,5.5
17-09-2023 16:49,-35.3485:31.3746,24.1,175.38,63.05,0.96,131,6.78
17-09-2023 16:49,-2.2169:-138.9819,25.09,294.53,40.35,0.85,144,9.99
17-09-2023 16:49,10.7077:49.488,0.83,108.64,62.17,0.99,150,5.94
17-09-2023 16:49,-88.1398:147.7608,2.73,138.75,49.32,1,105,4.5
17-09-2023 16:49,53.6045:90.8542,6.09,184.02,49.36,0.81,235,8.92
17-09-2023 16:49,-34.6958:138.3047,38.71,273.53,60.03,0.89,56,9.85
17-09-2023 16:49,69.7673:87.5938,18.18,112.41,33.94,0.84,343,7.79
17-09-2023 16:49,10.3141:78.2027,37.72,244.2,47.08,0.91,198,3.75
17-09-2023 16:49,-77.9329:-171.5743,8.48,285.2,69.06,0.91,200,0.34
17-09-2023 16:49,21.6707:60.6856,32.5,273.66,49.6,1,337,9.44
17-09-2023 16:49,-5.0774:120.1036,38.34,225.67,37.63,0.83,69,8.43
17-09-2023 16:49,-54.3687:87.7494,3.44,187.14,34.79,0.89,175,0.05
17-09-2023 16:49,-55.906:105.5183,11.62,207.16,68.2,0.85,55,1.48
17-09-2023 16:49,88.0331:-177.178,6.83,221.66,56.11,0.96,350,5.47
17-09-2023 16:49,87.6119:96.0853,23.71,215.95,60.54,0.92,180,2.75
17-09-2023 16:49,-7.4975:18.984,25.33,280.57,20.59,0.95,95,7.61
17-09-2023 16:49,-81.9236:-171.673,7.95,246.25,38.7,0.98,252,6.8
17-09-2023 16:49,-86.3311:-49.9275,25.08,213.34,26.35,0.87,256,6.14
17-09-2023 16:49,-29.1336:121.5403,7.66,175.84,41.38,0.85,296,4.4
17-09-2023 16:49,-0.5851:60.5123,37.55,240.26,50.88,0.87,90,9.51
17-09-2023 16:49,89.6591:-98.702,29.03,144.03,40.53,0.82,132,4.32
17-09-2023 16:49,-3.3822:49.2574,29.39,292.65,68.11,0.89,184,0.2
17-09-2023 16:49,25.355:165.997,27.12,169.3,43.82,0.82,27,8.3
17-09-2023 16:49,-71.1936:156.5325,0.7,288.26,27.6,0.98,319,9.7
17-09-2023 16:49,-32.8257:-149.7546,12.49,190.86,41.82,0.82,126,4.28
17-09-2023 16:49,-62.7513:173.9434,39.48,203.75,47.92,0.92,216,3.79
17-09-2023 16:49,80.884:-145.4131,3.54,219.5,72.36,0.91,227,5.64
17-09-2023 16:49,-84.2546:95.8475,18.35,151,50.24,0.81,334,5.02
17-09-2023 16:49,-59.2746:-19.6385,31.2,115.5,21.43,0.95,236,3.13
17-09-2023 16:49,29.6354:-39.5152,37.94,236.66,27.34,0.86,119,6.1
17-09-2023 16:49,30.9475:18.7871,22.9,296.19,46.78,1,304,9.49
17-09-2023 16:49,46.4522:-130.7967,18.3,167.32,69.64,0.83,17,5.62
17-09-2023 16:49,-13.6992:-174.3025,23.6,173.91,37.53,0.96,160,2.16
17-09-2023 16:49,68.1761:-105.6638,38.13,185.9,37.27,0.98,88,8.44
17-09-2023 16:49,-24.0169:179.0804,26.74,215.02,56.81,0.94,75,2.44
17-09-2023 16:49,21.5919:36.743,3.97,200.37,32.96,0.86,126,1.54
17-09-2023 16:49,-23.7521:15.246,5.64,213.5,66.37,0.91,189,2.2
17-09-2023 16:49,77.0747:-162.7411,12.96,105.38,50.3,0.98,288,0.62
